,playerID,yearID,BB,HR,RBI,SB,MVP,BA,OBP,SLG
1252,giambja01,1998,81,27,110.0,2.0,0,0.29537366548042704,0.3835616438356164,0.4893238434163701
1253,gonzaju03,1998,46,45,157.0,2.0,1,0.3184818481848185,0.3662182361733931,0.6303630363036303
1254,griffke02,1998,76,56,146.0,20.0,1,0.2843601895734597,0.36527777777777776,0.6113744075829384
1255,guerrvl01,1998,42,38,109.0,11.0,1,0.32423756019261635,0.3707533234859675,0.5890850722311396
1256,gwynnto01,1998,35,16,69.0,3.0,1,0.3210412147505423,0.36435643564356435,0.5010845986984815
1257,heltoto01,1998,53,25,97.0,3.0,0,0.3150943396226415,0.38047138047138046,0.530188679245283
1258,hillgl01,1998,14,8,23.0,0.0,0,0.3511450381679389,0.41379310344827586,0.5725190839694656
1259,jeffere01,1998,21,8,31.0,0.0,0,0.30612244897959184,0.3744292237442922,0.5204081632653061
1260,jonesch06,1998,96,34,107.0,16.0,1,0.31281198003327787,0.40368271954674223,0.5474209650582362
1261,jordabr01,1998,40,25,91.0,17.0,0,0.31560283687943264,0.3679092382495948,0.5336879432624113
1262,kellyro01,1998,8,16,46.0,0.0,0,0.3229571984435798,0.34944237918215615,0.5603112840466926
1263,kentje01,1998,48,31,128.0,9.0,1,0.2965779467680608,0.3591905564924115,0.5551330798479087
1264,lankfra01,1998,86,31,105.0,26.0,0,0.2926829268292683,0.3913738019169329,0.5403377110694184
1265,larkiba01,1998,79,17,72.0,26.0,0,0.30855018587360594,0.3971061093247588,0.5037174721189591
1266,leyriji01,1998,21,8,24.0,0.0,0,0.2868217054263566,0.38461538461538464,0.5193798449612403
1267,martied01,1998,106,29,102.0,1.0,0,0.32194244604316546,0.42857142857142855,0.564748201438849
1268,martiti02,1998,61,28,123.0,2.0,0,0.2806026365348399,0.35526315789473684,0.504708097928437
1269,mcgwima01,1998,162,70,147.0,1.0,1,0.29862475442043224,0.4698972099853157,0.7524557956777996
1270,moutoly01,1998,4,2,7.0,0.0,0,0.3076923076923077,0.37209302325581395,0.5128205128205128
1271,olerujo01,1998,96,22,93.0,2.0,1,0.35368043087971274,0.44728915662650603,0.5511669658886894
1272,oneilpa01,1998,57,24,116.0,15.0,1,0.31727574750830567,0.37202380952380953,0.5099667774086378
1273,palmera01,1998,79,43,121.0,11.0,1,0.2956381260096931,0.37940761636107195,0.5654281098546042
1274,perezed02,1998,15,6,32.0,1.0,0,0.33557046979865773,0.4036144578313253,0.5369127516778524
1275,piazzmi01,1998,47,23,76.0,1.0,1,0.3477157360406091,0.4170403587443946,0.6065989847715736
1276,ramirma02,1998,76,45,145.0,5.0,1,0.29422066549912435,0.3770739064856712,0.5989492119089317
1277,riosar01,1998,3,2,3.0,0.0,0,0.5714285714285714,0.7,1.4285714285714286
1278,rodrial01,1998,45,42,124.0,46.0,1,0.3104956268221574,0.3597315436241611,0.5597667638483965
1279,rodriiv01,1998,32,21,91.0,9.0,1,0.32124352331606215,0.3581847649918963,0.5129533678756477
1280,rolensc01,1998,93,31,110.0,14.0,1,0.2895174708818636,0.3909985935302391,0.5324459234608985
1281,salmoti01,1998,90,26,88.0,0.0,1,0.3002159827213823,0.4098939929328622,0.5334773218142549
1282,sexsori01,1998,6,11,35.0,1.0,0,0.3103448275862069,0.3442622950819672,0.5919540229885057
1283,sheffga01,1998,26,6,28.0,4.0,0,0.27205882352941174,0.39156626506024095,0.5
1284,sheffga01,1998,69,16,57.0,18.0,0,0.31561461794019935,0.44386422976501305,0.5348837209302325
1285,simmobr01,1998,0,2,6.0,0.0,0,0.3684210526315789,0.3684210526315789,0.6842105263157895
1286,simmsmi01,1998,24,16,46.0,0.0,0,0.2956989247311828,0.3813953488372093,0.6129032258064516
1287,sosasa01,1998,73,66,158.0,18.0,1,0.30793157076205285,0.3767313019390582,0.6469673405909798
1288,spencsh01,1998,5,10,27.0,0.0,0,0.373134328358209,0.410958904109589,0.9104477611940298
1289,stairma01,1998,59,26,106.0,8.0,0,0.2944550669216061,0.36993243243243246,0.5105162523900574
1290,stanlmi02,1998,26,7,32.0,1.0,0,0.28846153846153844,0.3882978723404255,0.5
1291,tatisfe01,1998,24,8,26.0,7.0,0,0.2871287128712871,0.36681222707423583,0.504950495049505
1292,thomeji01,1998,89,30,85.0,1.0,1,0.29318181818181815,0.4134078212290503,0.5840909090909091
1293,vandejo02,1998,16,5,20.0,0.0,0,0.28846153846153844,0.38016528925619836,0.5480769230769231
1294,vaughgr01,1998,79,50,119.0,11.0,1,0.27225130890052357,0.3630862329803328,0.5968586387434555
1295,vaughmo01,1998,61,40,115.0,0.0,1,0.3366174055829228,0.4023494860499266,0.5911330049261084
1296,walkela01,1998,64,23,67.0,14.0,1,0.3634361233480176,0.4446564885496183,0.6299559471365639
1297,whitero02,1998,30,17,58.0,16.0,0,0.29971988795518206,0.36272040302267,0.5126050420168067
1298,willibe02,1998,74,26,97.0,15.0,1,0.33867735470941884,0.42214532871972316,0.5751503006012024
1299,willige02,1998,17,10,44.0,11.0,0,0.30451127819548873,0.3519163763066202,0.5037593984962406
1300,wilsocr02,1998,3,3,10.0,1.0,0,0.46808510638297873,0.49019607843137253,0.7659574468085106
1301,abreubo01,1999,109,20,93.0,27.0,1,0.33516483516483514,0.44561933534743203,0.5494505494505495
1302,agbaybe01,1999,32,14,42.0,6.0,0,0.286231884057971,0.3630573248407643,0.5253623188405797
1303,alfoned01,1999,85,27,108.0,9.0,1,0.304140127388535,0.38482758620689655,0.5015923566878981
1304,alomaro01,1999,99,24,120.0,37.0,1,0.32326820603907636,0.4222873900293255,0.5328596802841918
1305,bagweje01,1999,149,42,126.0,30.0,1,0.304270462633452,0.4540466392318244,0.5907473309608541
1306,baineha01,1999,43,24,81.0,1.0,0,0.3217391304347826,0.39487179487179486,0.5826086956521739
1307,belleal01,1999,101,37,117.0,17.0,0,0.2967213114754098,0.4002770083102493,0.5409836065573771
1308,bellja01,1999,82,38,112.0,7.0,1,0.28862478777589134,0.3742690058479532,0.5568760611205433
1309,bicheda01,1999,54,34,133.0,6.0,0,0.2984822934232715,0.3535660091047041,0.5413153456998314
1310,burksel01,1999,69,31,96.0,7.0,0,0.28205128205128205,0.39445628997867804,0.5692307692307692
1311,burnije01,1999,91,33,103.0,7.0,0,0.2698072805139186,0.4017241379310345,0.5610278372591007
1312,cansejo01,1999,58,34,95.0,3.0,0,0.27906976744186046,0.36852589641434264,0.5627906976744186
1313,caseyse01,1999,61,25,99.0,0.0,1,0.33164983164983164,0.3991031390134529,0.5387205387205387
1314,clarkto02,1999,64,31,99.0,2.0,0,0.2798507462686567,0.361247947454844,0.5074626865671642
1315,colbrgr01,1999,12,5,24.0,1.0,0,0.32592592592592595,0.39215686274509803,0.5185185185185185
1316,cordewi01,1999,15,8,32.0,2.0,0,0.29896907216494845,0.3640552995391705,0.5
1317,cruzja01,1999,5,3,17.0,0.0,0,0.32954545454545453,0.3684210526315789,0.5113636363636364
1318,daubabr01,1999,36,21,73.0,0.0,0,0.29396325459317585,0.3595238095238095,0.5616797900262467
1319,delgaca01,1999,86,44,134.0,1.0,1,0.27225130890052357,0.37738619676945667,0.5706806282722513
1320,durazer01,1999,26,11,30.0,1.0,0,0.32903225806451614,0.42162162162162165,0.5935483870967742
1321,dyeje01,1999,58,27,119.0,2.0,0,0.2944078947368421,0.3536404160475483,0.5263157894736842
1322,echevan01,1999,17,11,35.0,1.0,0,0.2931937172774869,0.36018957345971564,0.5026178010471204
1323,evereca01,1999,50,25,108.0,27.0,1,0.3254310344827586,0.3977485928705441,0.5711206896551724
1324,floydcl01,1999,30,11,49.0,5.0,0,0.30278884462151395,0.37894736842105264,0.5179282868525896
1325,garcino01,1999,51,27,104.0,14.0,1,0.35714285714285715,0.4184873949579832,0.6033834586466166
1326,giambja01,1999,105,33,123.0,1.0,1,0.31478260869565217,0.42158273381294964,0.5530434782608695
1327,gilesbr02,1999,95,39,115.0,6.0,1,0.31477927063339733,0.4178628389154705,0.6142034548944337
1328,gilkebe01,1999,29,8,39.0,2.0,0,0.29411764705882354,0.37916666666666665,0.5
1329,gonzaju03,1999,51,39,128.0,3.0,1,0.32562277580071175,0.3783783783783784,0.6014234875444839
1330,gonzalu01,1999,66,26,111.0,9.0,1,0.3355048859934853,0.4031791907514451,0.5488599348534202
1331,graffto01,1999,9,2,19.0,3.0,0,0.3153846153846154,0.36428571428571427,0.49230769230769234
1332,greensh01,1999,66,42,123.0,20.0,1,0.30944625407166126,0.38362068965517243,0.5879478827361564
1333,greerru01,1999,96,20,101.0,2.0,0,0.30035971223021585,0.40483383685800606,0.49280575539568344
1334,griffke02,1999,91,48,134.0,24.0,1,0.2854785478547855,0.3838526912181303,0.5759075907590759
1335,guerrvl01,1999,55,42,131.0,14.0,1,0.3163934426229508,0.37833827893175076,0.6
1336,hammoje01,1999,27,17,41.0,3.0,0,0.2786259541984733,0.3470790378006873,0.5229007633587787
1337,heltoto01,1999,68,35,113.0,7.0,0,0.32006920415224915,0.3948170731707317,0.5865051903114187
1338,hillgl01,1999,22,20,55.0,5.0,0,0.30039525691699603,0.35251798561151076,0.5810276679841897
1339,huskebu01,1999,27,15,49.0,3.0,0,0.2900763358778626,0.3527397260273973,0.4961832061068702
1340,jahajo01,1999,101,35,111.0,2.0,1,0.27571115973741794,0.41403508771929826,0.5557986870897156
1341,jenkige01,1999,35,21,82.0,5.0,0,0.3131991051454139,0.37142857142857144,0.5637583892617449
1342,jeterde01,1999,91,24,102.0,19.0,1,0.3492822966507177,0.4375,0.5518341307814992
1343,jonesch06,1999,126,45,110.0,25.0,1,0.31922398589065254,0.44079885877318115,0.6331569664902998
1344,karroer01,1999,53,34,112.0,8.0,0,0.3044982698961938,0.3615023474178404,0.5501730103806228
1345,kendaja01,1999,38,8,41.0,22.0,0,0.33214285714285713,0.4281437125748503,0.5107142857142857
1346,kentje01,1999,61,23,101.0,13.0,1,0.2896281800391389,0.3658119658119658,0.5107632093933464
1347,kleskry01,1999,53,21,80.0,5.0,0,0.297029702970297,0.37553648068669526,0.5321782178217822
1348,konerpa01,1999,45,24,81.0,1.0,0,0.29434697855750486,0.35168738898756663,0.5107212475633528
1349,lampkto01,1999,13,9,34.0,1.0,0,0.2912621359223301,0.34513274336283184,0.49514563106796117
1350,lankfra01,1999,49,15,63.0,14.0,0,0.3056872037914692,0.3802521008403361,0.4928909952606635
1351,liebemi01,1999,44,31,96.0,0.0,0,0.3,0.36300174520069806,0.5509803921568628
1352,lopezja01,1999,20,11,45.0,0.0,0,0.3170731707317073,0.3754646840148699,0.532520325203252
1353,mageewe01,1999,1,2,5.0,0.0,0,0.35714285714285715,0.4,0.8571428571428571
1354,martied01,1999,97,24,86.0,7.0,0,0.33665338645418325,0.4473684210526316,0.5537848605577689
1355,mcgrifr01,1999,86,32,104.0,1.0,0,0.31001890359168244,0.40483870967741936,0.5519848771266541
1356,mcgwima01,1999,133,65,147.0,0.0,1,0.2783109404990403,0.4236006051437216,0.6967370441458733
1357,mieskma01,1999,2,4,7.0,0.0,0,0.36585365853658536,0.3953488372093023,0.6585365853658537
1358,nevinph01,1999,51,24,85.0,1.0,0,0.2689295039164491,0.3522727272727273,0.5274151436031331
1359,nilssda01,1999,53,21,62.0,1.0,0,0.30903790087463556,0.40049751243781095,0.5539358600583091
1360,ordonma01,1999,47,30,117.0,13.0,0,0.30128205128205127,0.34859675036927623,0.5096153846153846
1361,palmera01,1999,97,47,148.0,2.0,1,0.3238938053097345,0.4198813056379822,0.6300884955752213
1362,petribe01,1999,10,4,12.0,1.0,0,0.3225806451612903,0.4166666666666667,0.5645161290322581
1363,piazzmi01,1999,51,40,124.0,2.0,1,0.30337078651685395,0.3608768971332209,0.5749063670411985
1364,polonlu01,1999,16,10,32.0,17.0,0,0.32432432432432434,0.35694050991501414,0.5255255255255256
1365,quinnma01,1999,4,6,18.0,1.0,0,0.3333333333333333,0.38461538461538464,0.7333333333333333
1366,ramirma02,1999,96,44,165.0,2.0,1,0.3333333333333333,0.4421875,0.6628352490421456
1367,riosar01,1999,24,7,29.0,7.0,0,0.32666666666666666,0.42045454545454547,0.5266666666666666
1368,ripkeca01,1999,13,18,57.0,0.0,0,0.34036144578313254,0.36752136752136755,0.5843373493975904
1369,rodrial01,1999,56,42,111.0,21.0,1,0.2848605577689243,0.3572679509632224,0.5856573705179283
1370,rodrihe02,1999,56,26,87.0,2.0,0,0.3042505592841163,0.38095238095238093,0.5436241610738255
1371,rodriiv01,1999,24,35,113.0,25.0,1,0.33166666666666667,0.35555555555555557,0.5583333333333333
1372,rolensc01,1999,67,26,77.0,12.0,0,0.2684085510688836,0.3682092555331992,0.5249406175771971
1373,sandere02,1999,65,26,72.0,36.0,0,0.28451882845188287,0.37636363636363634,0.5271966527196653
1374,seguida01,1999,8,5,13.0,0.0,0,0.3157894736842105,0.36538461538461536,0.5263157894736842
1375,sheffga01,1999,101,34,101.0,11.0,0,0.3005464480874317,0.4072398190045249,0.5227686703096539
1376,shumpte01,1999,31,10,37.0,14.0,0,0.3473282442748092,0.41333333333333333,0.583969465648855
1377,sosasa01,1999,78,63,141.0,7.0,1,0.288,0.36657303370786515,0.6352
1378,strawda01,1999,17,3,6.0,2.0,0,0.32653061224489793,0.5,0.6122448979591837
1379,surhobj01,1999,43,28,107.0,5.0,1,0.3075780089153046,0.34710743801652894,0.4918276374442793
1380,sweenma01,1999,4,2,7.0,0.0,0,0.3548387096774194,0.42857142857142855,0.6451612903225806
1381,sweenmi01,1999,54,22,102.0,6.0,0,0.3217391304347826,0.38724727838258166,0.52
1382,tatisfe01,1999,82,34,107.0,21.0,0,0.297951582867784,0.40375586854460094,0.553072625698324
1383,taubeed01,1999,30,21,87.0,0.0,0,0.3113207547169811,0.35434782608695653,0.5212264150943396
1384,thomeji01,1999,127,33,108.0,0.0,0,0.2773279352226721,0.4260731319554849,0.5404858299595142
1385,trammbu01,1999,43,14,39.0,0.0,0,0.28975265017667845,0.38414634146341464,0.5053003533568905
1386,vaughmo01,1999,54,33,108.0,0.0,0,0.28053435114503816,0.3581081081081081,0.5076335877862596
1387,venturo01,1999,74,32,120.0,1.0,1,0.3010204081632653,0.37910447761194027,0.5289115646258503
1388,walkela01,1999,57,37,115.0,11.0,1,0.3789954337899543,0.4580896686159844,0.7100456621004566
1389,wardtu01,1999,2,2,7.0,0.0,0,0.34782608695652173,0.38461538461538464,0.6521739130434783
1390,whitero02,1999,32,22,64.0,10.0,0,0.3116883116883117,0.358843537414966,0.5046382189239332
1391,willibe02,1999,100,25,115.0,9.0,1,0.34179357021996615,0.4347202295552367,0.5363790186125211
1392,wilsopr01,1999,46,26,71.0,11.0,0,0.2800829875518672,0.34990791896869244,0.5020746887966805
1393,youngdm01,1999,30,14,56.0,3.0,0,0.3002680965147453,0.35207823960880197,0.5040214477211796
1394,youngke01,1999,75,26,106.0,22.0,0,0.2979452054794521,0.38666666666666666,0.5222602739726028
1395,abreubo01,2000,100,25,79.0,28.0,0,0.3159722222222222,0.4161764705882353,0.5538194444444444
1396,alfoned01,2000,95,25,94.0,3.0,1,0.3235294117647059,0.4246153846153846,0.5422794117647058
1397,allendu01,2000,2,2,2.0,0.0,0,0.4375,0.5,0.9375
1398,aloumo01,2000,52,30,114.0,3.0,1,0.35462555066079293,0.4158607350096712,0.6233480176211453
1399,bagweje01,2000,107,47,132.0,9.0,1,0.3101694915254237,0.4242002781641168,0.6152542372881356
1400,bautida01,2000,20,7,47.0,5.0,0,0.31679389312977096,0.36551724137931035,0.5114503816793893
1401,berkmla01,2000,56,21,67.0,6.0,0,0.29745042492917845,0.38848920863309355,0.5609065155807366
1402,bondsba01,2000,117,49,106.0,11.0,1,0.30625,0.43986820428336076,0.6875
1403,brownro01,2000,4,3,14.0,0.0,0,0.3516483516483517,0.37755102040816324,0.5384615384615384
1404,burkhmo01,2000,17,4,18.0,0.0,0,0.2876712328767123,0.4421052631578947,0.4931506849315068
1405,burksel01,2000,56,24,96.0,5.0,1,0.3435114503816794,0.4192139737991266,0.6055979643765903
1406,caminke01,2000,42,15,45.0,3.0,0,0.30288461538461536,0.4189723320158103,0.5817307692307693
1407,caseyse01,2000,52,20,85.0,1.0,0,0.3145833333333333,0.3853211009174312,0.5166666666666667
1408,chaveer01,2000,62,26,86.0,2.0,0,0.2774451097804391,0.35500878734622143,0.49500998003992014
1409,clarkto02,2000,24,13,37.0,0.0,0,0.27403846153846156,0.34913793103448276,0.5288461538461539
1410,clarkwi02,2000,22,12,42.0,1.0,0,0.34502923976608185,0.4263959390862944,0.6549707602339181
1411,colbrgr01,2000,43,15,57.0,0.0,0,0.3130699088145897,0.4051948051948052,0.5227963525835866
1412,cromedt01,2000,1,2,8.0,0.0,0,0.3404255319148936,0.36,0.5531914893617021
1413,damonjo01,2000,65,16,88.0,46.0,1,0.3267175572519084,0.3819918144611187,0.4946564885496183
1414,delgaca01,2000,123,41,137.0,0.0,1,0.3444639718804921,0.469760900140647,0.664323374340949
1415,donnech01,2000,6,4,9.0,0.0,0,0.29411764705882354,0.3902439024390244,0.7352941176470589
1416,dyeje01,2000,69,33,118.0,0.0,0,0.3211314475873544,0.390279823269514,0.5607321131447587
1417,edmonji01,2000,103,42,108.0,10.0,1,0.29523809523809524,0.411214953271028,0.5828571428571429
1418,erstada01,2000,64,25,100.0,28.0,1,0.35502958579881655,0.40939597315436244,0.5414201183431953
1419,evereca01,2000,52,34,108.0,11.0,0,0.3004032258064516,0.37254901960784315,0.5866935483870968
1420,finlest01,2000,65,35,96.0,12.0,0,0.28014842300556586,0.3607085346215781,0.5435992578849722
1421,fletcda01,2000,20,20,58.0,1.0,0,0.31971153846153844,0.3550561797752809,0.5144230769230769
1422,floydcl01,2000,50,22,91.0,24.0,0,0.3,0.37782340862423,0.5285714285714286
1423,fordybr01,2000,11,9,28.0,0.0,0,0.3220338983050847,0.36082474226804123,0.536723163841808
1424,frymatr01,2000,73,22,106.0,1.0,1,0.3205574912891986,0.39209726443769,0.5156794425087108
1425,galaran01,2000,36,28,100.0,3.0,0,0.3016194331983806,0.3686131386861314,0.5263157894736842
1426,garcino01,2000,61,21,96.0,5.0,1,0.3724007561436673,0.4340567612687813,0.5992438563327032
1427,giambja01,2000,137,43,137.0,2.0,1,0.3333333333333333,0.4759036144578313,0.6470588235294118
1428,gilesbr02,2000,114,35,123.0,6.0,1,0.3148479427549195,0.4316860465116279,0.59391771019678
1429,glaustr01,2000,112,47,102.0,14.0,0,0.2841918294849023,0.40412979351032446,0.6039076376554174
1430,gonzalu01,2000,78,31,114.0,2.0,0,0.3106796116504854,0.39166666666666666,0.5436893203883495
1431,griffke02,2000,94,40,118.0,6.0,0,0.27115384615384613,0.3866877971473851,0.5557692307692308
1432,guerrvl01,2000,58,44,123.0,9.0,1,0.3450087565674256,0.41029641185647425,0.6637478108581436
1433,hammoje01,2000,44,20,106.0,14.0,0,0.33480176211453744,0.3948919449901768,0.5286343612334802
1434,hanseda01,2000,26,8,26.0,0.0,0,0.2892561983471074,0.41496598639455784,0.5702479338842975
1435,heltoto01,2000,103,42,147.0,5.0,1,0.3724137931034483,0.4634146341463415,0.6982758620689655
1436,hidalri01,2000,56,44,122.0,13.0,1,0.31362007168458783,0.391304347826087,0.6362007168458781
1437,higgibo02,2000,74,30,102.0,15.0,0,0.2998324958123953,0.3772189349112426,0.5376884422110553
1438,hillgl01,2000,9,16,29.0,0.0,0,0.3333333333333333,0.3776223776223776,0.7348484848484849
1439,hollato01,2000,11,11,23.0,7.0,0,0.32335329341317365,0.3651685393258427,0.5688622754491018
1440,hundlto01,2000,45,24,70.0,0.0,0,0.2842809364548495,0.375,0.5785953177257525
1441,huskebu01,2000,16,4,18.0,1.0,0,0.34782608695652173,0.43243243243243246,0.5652173913043478
1442,jenkige01,2000,33,34,94.0,11.0,0,0.302734375,0.3599290780141844,0.587890625
1443,johnsch04,2000,32,21,55.0,2.0,0,0.2937062937062937,0.36363636363636365,0.5699300699300699
1444,johnsch04,2000,20,10,36.0,0.0,0,0.32592592592592595,0.41139240506329117,0.6074074074074074
1445,jonesan01,2000,59,36,104.0,21.0,1,0.30335365853658536,0.3662551440329218,0.5411585365853658
1446,jonesch06,2000,95,36,111.0,14.0,1,0.31088082901554404,0.4037900874635568,0.5664939550949913
1447,justida01,2000,39,20,60.0,1.0,1,0.3054545454545455,0.3911671924290221,0.5854545454545454
1448,kentje01,2000,90,33,125.0,12.0,1,0.3339011925042589,0.4244604316546763,0.596252129471891
1449,kleskry01,2000,91,26,92.0,23.0,0,0.2834008097165992,0.39322033898305087,0.5161943319838057
1450,leede02,2000,63,28,70.0,0.0,0,0.2809224318658281,0.36813186813186816,0.5073375262054507
1451,martied01,2000,96,37,145.0,3.0,1,0.3237410071942446,0.42255639097744363,0.579136690647482
1452,mcdonke01,2000,2,3,5.0,0.0,0,0.42857142857142855,0.5555555555555556,1.7142857142857142
1453,mcgwima01,2000,76,32,73.0,1.0,0,0.3050847457627119,0.48286604361370716,0.7457627118644068
1454,minorda01,2000,2,3,6.0,0.0,0,0.4444444444444444,0.5454545454545454,1.4444444444444444
1455,nevinph01,2000,59,31,107.0,2.0,0,0.30297397769516726,0.37355371900826445,0.5427509293680297
1456,ochoaal01,2000,24,13,58.0,9.0,0,0.3155737704918033,0.3781818181818182,0.5860655737704918
1457,ordonma01,2000,60,32,126.0,18.0,1,0.31462585034013607,0.37142857142857144,0.5459183673469388
1458,palmera01,2000,103,39,120.0,2.0,0,0.2884955752212389,0.3967551622418879,0.5575221238938053
1459,piattad01,2000,23,5,23.0,0.0,0,0.29936305732484075,0.39226519337016574,0.49044585987261147
1460,piazzmi01,2000,58,38,113.0,4.0,1,0.3236514522821577,0.3981651376146789,0.6141078838174274
1461,posadjo01,2000,107,28,86.0,2.0,0,0.2871287128712871,0.4166666666666667,0.5267326732673268
1462,ramirma02,2000,86,38,122.0,1.0,1,0.35079726651480636,0.4567669172932331,0.6970387243735763
1463,rodrial01,2000,100,41,132.0,15.0,1,0.315884476534296,0.41964285714285715,0.6064981949458483
1464,rodriiv01,2000,19,27,83.0,5.0,0,0.34710743801652894,0.37532133676092544,0.6666666666666666
1465,rolensc01,2000,51,26,89.0,8.0,0,0.2981366459627329,0.36968576709796674,0.5507246376811594
1466,saenzol01,2000,25,9,33.0,1.0,0,0.3130841121495327,0.4008097165991903,0.514018691588785
1467,salmoti01,2000,104,34,97.0,0.0,0,0.2904929577464789,0.40441176470588236,0.5404929577464789
1468,seguida01,2000,34,11,57.0,0.0,0,0.33618233618233617,0.390745501285347,0.5185185185185185
1469,seguida01,2000,19,8,46.0,0.0,0,0.33183856502242154,0.3836734693877551,0.4977578475336323
1470,sexsori01,2000,34,14,47.0,1.0,0,0.29577464788732394,0.398406374501992,0.5586854460093896
1471,sheffga01,2000,101,43,109.0,4.0,1,0.3253493013972056,0.43790849673202614,0.6427145708582834
1472,sosasa01,2000,91,50,138.0,7.0,1,0.3195364238410596,0.4056737588652482,0.6341059602649006
1473,stewash01,2000,37,21,69.0,20.0,0,0.3190394511149228,0.3634920634920635,0.5180102915951973
1474,stynech01,2000,32,12,40.0,5.0,0,0.33421052631578946,0.38609112709832133,0.49736842105263157
1475,sweenmi01,2000,71,29,144.0,8.0,1,0.3333333333333333,0.4072524407252441,0.5226537216828478
1476,thomafr04,2000,112,43,143.0,1.0,1,0.3281786941580756,0.43564356435643564,0.6254295532646048
1477,thomeji01,2000,118,37,106.0,1.0,0,0.26929982046678635,0.39766081871345027,0.5314183123877917
1478,timmooz01,2000,1,4,13.0,0.0,0,0.34146341463414637,0.35714285714285715,0.7073170731707317
1479,vandejo02,2000,72,24,94.0,11.0,0,0.2994791666666667,0.40997830802603036,0.5625
1480,vaughmo01,2000,79,36,117.0,2.0,0,0.2719869706840391,0.3651685393258427,0.498371335504886
1481,vidrojo01,2000,49,24,97.0,5.0,0,0.33003300330033003,0.37858220211161386,0.5396039603960396
1482,walkela01,2000,46,9,51.0,5.0,0,0.3089171974522293,0.40860215053763443,0.5063694267515924
1483,walketo04,2000,20,7,36.0,4.0,0,0.3157894736842105,0.38461538461538464,0.543859649122807
1484,whitero02,2000,28,11,54.0,5.0,0,0.30689655172413793,0.3695652173913043,0.503448275862069
1485,willibe02,2000,71,30,121.0,13.0,1,0.30726256983240224,0.3912337662337662,0.5661080074487895
1486,youngdm01,2000,36,18,88.0,0.0,0,0.3029197080291971,0.34628378378378377,0.4908759124087591
1487,abreubo01,2001,106,31,110.0,36.0,1,0.2891156462585034,0.3934659090909091,0.5425170068027211
1488,alomaro01,2001,80,20,100.0,30.0,1,0.3356521739130435,0.41467065868263475,0.5408695652173913
1489,aloumo01,2001,57,27,108.0,5.0,1,0.3313840155945419,0.3958691910499139,0.5536062378167641
1490,aurilri01,2001,47,37,97.0,1.0,1,0.3238993710691824,0.3688046647230321,0.5723270440251572
1491,bagweje01,2001,106,39,130.0,11.0,1,0.28833333333333333,0.39748953974895396,0.5683333333333334
1492,beltrca01,2001,52,24,101.0,31.0,0,0.3063209076175041,0.36229749631811486,0.513776337115073
1493,bergebr01,2001,2,2,2.0,0.0,0,0.3125,0.3888888888888889,0.875
1494,berkmla01,2001,92,34,126.0,7.0,1,0.3310225303292894,0.43023255813953487,0.6204506065857885
1495,bogarti01,2001,2,2,2.0,0.0,0,0.3333333333333333,0.4117647058823529,0.8666666666666667
1496,bondsba01,2001,177,73,137.0,13.0,1,0.3277310924369748,0.5150602409638554,0.8634453781512605
1497,boonebr01,2001,40,37,141.0,5.0,1,0.3306581059390048,0.3722627737226277,0.5778491171749599
1498,burksel01,2001,62,28,74.0,5.0,0,0.28018223234624146,0.36893203883495146,0.5421412300683371
1499,catalfr01,2001,39,11,54.0,15.0,0,0.3304535637149028,0.3913894324853229,0.490280777537797
1500,colbrgr01,2001,9,4,18.0,0.0,0,0.28865979381443296,0.37272727272727274,0.4948453608247423
1501,cordoma01,2001,23,20,69.0,0.0,0,0.30073349633251834,0.34841628959276016,0.5061124694376528
1502,delgaca01,2001,111,39,102.0,3.0,0,0.2787456445993031,0.40767045454545453,0.5400696864111498
1503,drewjd01,2001,57,27,73.0,13.0,0,0.32266666666666666,0.41363636363636364,0.6133333333333333
1504,durazer01,2001,28,12,38.0,0.0,0,0.26857142857142857,0.3719806763285024,0.5371428571428571
1505,dyeje01,2001,27,13,59.0,2.0,0,0.2974137931034483,0.3660377358490566,0.5474137931034483
1506,edmonji01,2001,93,30,110.0,5.0,0,0.304,0.4102141680395387,0.564
1507,floydcl01,2001,59,31,103.0,18.0,1,0.3171171171171171,0.38950715421303655,0.5783783783783784
1508,galaran01,2001,13,7,35.0,0.0,0,0.28846153846153844,0.3505747126436782,0.5128205128205128
1509,garcika01,2001,3,5,9.0,0.0,0,0.3111111111111111,0.36,0.7111111111111111
1510,giambja01,2001,129,38,120.0,2.0,1,0.3423076923076923,0.47690014903129657,0.6596153846153846
1511,gilesbr02,2001,90,37,95.0,13.0,1,0.3090277777777778,0.4035608308605341,0.5902777777777778
1512,gonzaju03,2001,41,35,140.0,1.0,1,0.325187969924812,0.3697478991596639,0.5902255639097744
1513,gonzalu01,2001,100,57,142.0,1.0,1,0.3251231527093596,0.42857142857142855,0.6880131362889984
1514,greensh01,2001,72,49,125.0,20.0,1,0.2972536348949919,0.3723252496433666,0.5977382875605816
1515,griffke02,2001,44,22,65.0,2.0,0,0.2857142857142857,0.36538461538461536,0.532967032967033
1516,guerrvl01,2001,60,34,108.0,37.0,1,0.3071786310517529,0.3770491803278688,0.5659432387312187
1517,heltoto01,2001,98,49,146.0,7.0,1,0.33560477001703576,0.4316546762589928,0.6848381601362862
1518,hollato01,2001,8,6,19.0,5.0,0,0.36752136752136755,0.408,0.6666666666666666
